source_family_id,source_family_label,source_prompt_id,source_prompt_label,target_prompt_id,target_prompt_label,target_prompt_family_id,target_prompt_family_label,denoise,n,mean_cosine_similarity,std_cosine_similarity
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.2054213285446167,0.06684301793575287
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.06696758419275284,0.05982924997806549
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.03972504287958145,0.044130727648735046
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.26893508434295654,0.06973685324192047
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.07069896161556244,0.047752074897289276
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.033967647701501846,0.06415952742099762
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.13706068694591522,0.07492952048778534
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.007285319734364748,0.055029068142175674
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.04022447392344475,0.04477667808532715
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.1838817149400711,0.05382245406508446
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.2462330311536789,0.03889552876353264
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.0953143760561943,0.0508195161819458
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.06129417195916176,0.068045474588871
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.23358584940433502,0.08433165401220322
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.12741418182849884,0.062613844871521
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.08278156816959381,0.06520212441682816
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.04341128095984459,0.12599676847457886
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,-0.04315769672393799,0.07055248320102692
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.0293560903519392,0.10201527178287506
abstract,Abstract,abstract-03,Colliding blackholes,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.10820746421813965,0.10049927979707718
abstract,Abstract,abstract-03,Colliding blackholes,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.19512616097927094,0.12396170198917389
abstract,Abstract,abstract-03,Colliding blackholes,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.10938861966133118,0.11131217330694199
abstract,Abstract,abstract-03,Colliding blackholes,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.014607350341975689,0.06890898197889328
abstract,Abstract,abstract-03,Colliding blackholes,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.16797731816768646,0.06399723887443542
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.03583618998527527,0.04895756021142006
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.03109266608953476,0.05945369228720665
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.3098281919956207,0.1736358404159546
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.035505253821611404,0.07096315175294876
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.09867963939905167,0.10301439464092255
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.17024193704128265,0.0866420716047287
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.15791870653629303,0.04135764390230179
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.07733941823244095,0.07479782402515411
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.06255705654621124,0.043351687490940094
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.21872997283935547,0.041790030896663666
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.09053733944892883,0.03577779233455658
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,0.0029013061430305243,0.046059608459472656
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.28342774510383606,0.022014262154698372
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.05122753977775574,0.02426525391638279
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.13825474679470062,0.055300042033195496
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.12694032490253448,0.025058874860405922
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.16577710211277008,0.06309082359075546
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.07041650265455246,0.06867510825395584
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.02626418136060238,0.029671672731637955
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.2728598415851593,0.09498053044080734
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.11922075599431992,0.023447152227163315
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.06040394678711891,0.07124731689691544
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.2264757752418518,0.08371482789516449
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.002493645064532757,0.05176537111401558
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.15434154868125916,0.04762209951877594
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.08422807604074478,0.06748513877391815
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.19522404670715332,0.09604990482330322
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.10949327796697617,0.04154995456337929
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.04591497406363487,0.03695150837302208
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.269673615694046,0.06327077001333237
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.12763181328773499,0.020922236144542694
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.0921178087592125,0.07627146691083908
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.12713654339313507,0.1499699503183365
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,-0.015479040332138538,0.034973371773958206
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.09314868599176407,0.04562900960445404
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.07068727165460587,0.05046967417001724
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.2183963507413864,0.08577699959278107
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.09558852761983871,0.048853468149900436
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.03879878669977188,0.018115753307938576
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.2585921287536621,0.06581120938062668
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.09417229145765305,0.057445794343948364
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.019215725362300873,0.0599825382232666
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.192283034324646,0.1232740506529808
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.03907465189695358,0.03491515666246414
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.12662984430789948,0.07809051126241684
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.11141025274991989,0.06755682826042175
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.15319471061229706,0.08922990411520004
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.12348586320877075,0.06510243564844131
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.04117918014526367,0.05326784402132034
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.2661037743091583,0.07168924808502197
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.09837690740823746,0.06223633512854576
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.08799409866333008,0.08032964915037155
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.13827891647815704,0.15308715403079987
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,-0.004593160003423691,0.0830622985959053
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.06127685680985451,0.1325778216123581
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.08579042553901672,0.0806206539273262
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.15795385837554932,0.04951898381114006
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.10559069365262985,0.03265839442610741
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.028024105355143547,0.0636366680264473
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.25998589396476746,0.02981271967291832
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.09584272652864456,0.03194533288478851
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.0067777750082314014,0.07180958241224289
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.2883445918560028,0.10280494391918182
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.005142920184880495,0.035713739693164825
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.1395220160484314,0.057299163192510605
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.09315213561058044,0.041709642857313156
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.13320988416671753,0.022731944918632507
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.054644446820020676,0.01872701197862625
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.047641318291425705,0.06034421548247337
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.2696520984172821,0.07310020178556442
